groupid,unitid_linchpin,unitid,isgrouped,instname,TCSName,city,state,zip,ansi_code,control,medical,hospital,fte_count,fte12mn,tuition03,tot_rev_w_auxother_sum,unrestricted_revenue,tuition_discount,any_aid_num,any_aid_pct,fed_grant_num,fed_grant_pct,fed_grant_avg_amount,state_grant_num,state_grant_pct,state_grant_avg_amount,inst_grant_num,inst_grant_pct,inst_grant_avg_amount,loan_num,loan_pct,loan_avg_amount,fee01_tf,tuition02_tf,tuition03_tf,fee05_tf,tuition06_tf,tuition07_tf,total01,assets06,liabilities07,assets11,land04,buildings05,equipment05,assets15,endow02m,assets16,associatedegrees,bachelordegrees,masterdegrees,doctordegrees,firstprofdegrees,awardslessthan1yr,awards1yrto2yr,awards2yrto4yr,postbacccertificates,postmastcertificates,firstprofcertificates,postmastFPcert,totaldegrees,grad_rate_150_n,grad_rate_150_p,ugentering,fall_total_undergrad,total_full_time_undergraduates,total_full_time_graduates,total_full_time_postbacc,total_full_time,total_part_time_undergraduates,total_part_time_graduates,total_part_time_postbacc,total_part_time,total_undergraduates,total_graduates,total_postbacc,total_enrollment,total_enrollment_amin_tot,total_enrollment_asian_tot,total_enrollment_black_tot,total_enrollment_hisp_tot,total_enrollment_white_tot,total_enrollment_multi_tot,total_enrollment_unkn_tot,total_enrollment_nonres_tot,ftall03ug,ftall04ug,ftall05ug,ftall06ug,ftall08ug,ftall09ug,ftall10ug,ftall11ug,ftall12ug,ftall13ug,ftall14ug,ftall03gr,ftall04gr,ftall05gr,ftall06gr,ftall08gr,ftall09gr,ftall10gr,ftall11gr,ftall12gr,ftall13gr,ftall14gr,ftall03,ftall04,ftall05,ftall06,ftall08,ftall09,ftall10,ftall11,ftall12,ftall13,ftall14,ptall03ug,ptall04ug,ptall05ug,ptall06ug,ptall08ug,ptall09ug,ptall10ug,ptall11ug,ptall12ug,ptall13ug,ptall14ug,ptall03gr,ptall04gr,ptall05gr,ptall06gr,ptall08gr,ptall09gr,ptall10gr,ptall11gr,ptall12gr,ptall13gr,ptall14gr,ptall03,ptall04,ptall05,ptall06,ptall08,ptall09,ptall10,ptall11,ptall12,ptall13,ptall14,applcn,applcnm,applcnw,admssn,admssnm,admssnw,enrlt,enrlm,enrlw,applicantcount,admitcount,enrollftcount,enrollptcount,actcm25,actcm75,acten25,acten75,actmt25,actmt75,satmt25,satmt75,satvr25,satvr75,ftall1,ptall1,ft_faculty_per_100fte,pt_faculty_per_100fte,all_employees,ft_faculty_salary,full_time_employee_100fte,full_time_faculty_share,faculty_instr_headcount,LONGITUD,LATITUDE
-141848,141848,141848,0,Med-Assist School of Hawaii Inc,,Honolulu,Hawaii,96813,15,3,2,2,120,262,416587,557824,483477,,74,88,64,76,3196,8,10,6900,0,0,,31,37,7266,,,,,,,1029122,,,,,,,,,,,,,,,75,,,,,,,,,,,,120,,,120,,,,,120,,,120,18,79,3,7,13,,0,0,3,39,18,18,15,9,7,10,1,,,,,,,,,,,,,,3,39,18,18,15,9,7,10,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,92,0,92,57,0,57,57,0,57,92,57,57,0,,,,,,,,,,,4,4,3.333333333,3.333333333,22,,11.66666667,0.5,,-157.862753,21.310294,
-141936,141936,141936,0,World Medicine Institute,,Honolulu,Hawaii,96821,15,2,2,2,30.730885,48,432159,577859,576359,,,,,,,,,,,,,,,,,,,195,8580,8580,640698,789644,83248,706396,63557,,,706396,,,,,9,,,,,,,,,,9,,,,,,25,25,25,,15,15,15,,40,40,40,0,9,0,0,31,,0,0,,,,,,,,,,,,,,,3,10,5,3,1,2,,1,,,,3,10,5,3,1,2,,1,,,,,,,,,,,,,,,1,5,2,5,1,0,,1,,,,1,5,2,5,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,3,9,9.762165977,29.28649793,20,16364,22.77838728,0.25,3,-157.754955,21.296361,
-141945,141945,141945,0,Travel Institute of the Pacific,,Honolulu,Hawaii,96814,15,3,2,2,202,215,537985,540407,538304,,175,91,175,91,3198,0,0,,28,15,2459,52,27,5289,,,,,,,1277143,,,,,,,,,,,,,,,58,124,,,,,,,,,,,202,,,202,,,,,202,,,202,0,157,2,4,29,0,9,1,,19,29,41,42,19,12,27,12,1,,,,,,,,,,,,,,19,29,41,42,19,12,27,12,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2,6,0.99009901,2.97029703,12,,2.97029703,0.25,,-157.841584,21.298965,
-141963,141963,141963,0,University of Hawaii System Office,,Honolulu,Hawaii,96822-2301,15,1,-2,2,,,555460,82682171,30072593,,,,,,,,,,,,,,,,,,,,,,203010240,626389306,267278567,359110739,21791312,,,359110739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465,,,,,-157.819919,21.29683,
-141981,141981,141981,0,University of Hawaii-West Oahu,University of Hawaii-West Oahu,Pearl City,Hawaii,96782-3699,15,1,2,2,781.873732,765,3054269,11560866,8401521,0.106093471,22,54,5,12,4297,0,0,,11,27,2315,10,24,4830,10,4176,12960,,,,11503391,71888795,22306086,49582709,,,,49582709,,,,242,,,,,,,,,,,242,,,457,1333,409,,,409,924,,,924,1333,,,1333,6,981,29,29,273,,6,9,10,45,58,109,87,53,18,17,12,0,,,,,,,,,,,,,10,45,58,109,87,53,18,17,12,0,,19,88,57,156,186,113,78,151,67,9,,,,,,,,,,,,,19,88,57,156,186,113,78,151,67,9,,239,80,159,192,58,134,74,17,57,239,192,25,49,15,18,13,17,15,17,400,490,380,490,46,16,5.883302907,2.046366228,117,73589.86957,12.66189104,0.741935484,46,-157.982019,21.394065,
-141990,141990,141990,0,Windward Community College,Windward Community College,Kaneohe,Hawaii,96744-3598,15,1,2,2,1339.53339,1286,2310518,19387418,11545757,0.205339668,163,59,120,43,3805,8,3,5027,45,16,1812,63,23,4935,40,1896,6528,,,,24183524,77200110,3346224,73853886,286845,,,73853886,,,148,,,,,,5,,,,,,148,22,0.092050209,994,2316,846,,,846,1470,,,1470,2316,,,2316,10,1622,19,74,554,,31,6,62,365,179,91,72,27,16,28,6,0,,,,,,,,,,,,,62,365,179,91,72,27,16,28,6,0,,53,257,279,248,212,120,77,116,90,18,,,,,,,,,,,,,53,257,279,248,212,120,77,116,90,18,,,,,,,,,,,,,,,,,,,,,,,,,63,34,4.703130244,2.538197275,202,67475.26984,12.01911062,0.649484536,63,-157.810741,21.409001,
-230047,230047,230047,0,Brigham Young University-Hawaii,Brigham Young University-Hawaii,Laie,Hawaii,96762-1294,15,2,2,2,2461.535685,3103,12908610,95360151,81489610,0.461238972,183,60,66,22,2190,0,0,,103,34,1149,29,10,1921,0,3800,3800,,,,82923000,212471000,50704000,161767000,27821000,,,161767000,,119214000,19,479,,,,,,,26,,,,498,83,0.560810811,558,2586,2381,,,2381,205,,,205,2586,,,2586,16,561,15,72,913,0,32,977,29,662,466,685,431,69,18,12,8,1,,,,,,,,,,,,,29,662,466,685,431,69,18,12,8,1,,8,22,18,32,55,23,9,17,20,1,,,,,,,,,,,,,8,22,18,32,55,23,9,17,20,1,,1295,492,803,748,336,412,312,156,156,1295,748,305,7,22,26,20,27,20,26,490,600,480,591,121,107,4.915630545,4.346879903,525,82317.12712,15.88439292,0.530701754,118,-157.924762,21.645411,
-383190,383190,383190,0,Hawaii Community College,Hawaii Community College,Hilo,Hawaii,96720-4091,15,1,2,2,2163.023738,2043,3682727,24655719,16846013,0.166332992,344,67,289,56,4289,24,5,2229,112,22,1156,59,12,5114,134,1896,6528,,,,29673856,25981224,3185550,22795674,148652,,,22795674,,,350,,,,,,76,,,,,,350,81,0.20610687,1303,3275,1601,,,1601,1674,,,1674,3275,,,3275,23,2331,30,81,701,,54,55,108,515,325,209,187,93,64,71,29,0,0,,,,,,,,,,,,108,515,325,209,187,93,64,71,29,0,0,138,306,237,203,237,167,111,140,125,9,1,,,,,,,,,,,,138,306,237,203,237,167,111,140,125,9,1,,,,,,,,,,,,,,,,,,,,,,,,90,99,4.160841993,4.576926192,312,66232.61111,9.708631316,0.476190476,90,-155.069929,19.706112,
2798,420042,420042,1,University of Phoenix-Hawaii Campus,,Honolulu,Hawaii,96813-3800,15,3,2,2,996,941,11042879,10706151,11044273,0.110680829,157,95,133,81,3751,0,0,,28,17,1093,150,91,10625,600,10032,10032,760,13152,13152,14682275,,,,,,,,,,,128,94,,,,,,,,,,222,11,0.1375,,,777,219,219,996,,,,,777,219,219,996,3,381,44,38,95,,378,57,2,29,59,111,203,121,100,105,46,1,,,,,7,58,52,26,49,27,,,2,29,59,118,261,173,126,154,73,1,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22,202,2.208835341,20.2811245,286,33413.18182,8.333333333,0.098214286,22,-157.86382,21.308207,
-444626,444626,444626,0,Hawaii Technology Institute,,Honolulu,Hawaii,96813,15,2,2,2,3.176464,7,20026,121559,121576,26.78348147,7,100,7,100,2643,0,0,,0,0,,0,0,,,,,,,,531195,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,8,,,8,8,,,8,0,7,0,0,1,,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,0,,0,0,,,,1,,,3,1,,2,1,,,,,,,,,,,,,,,1,,,3,1,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,62.96309355,188.8892807,13,,157.4077339,0.25,,-157.860395,21.300446,
-444699,444699,444699,0,Institute of Clinical Acupuncture & Oriental Med,,Honolulu,Hawaii,96817,15,3,2,2,33,39,377259,439699,377259,,,,,,,,,,,,,,,,,,,1200,11300,11300,421271,112303,31072,,,,,,,,,,6,,,,,,,,,,6,,,,,,33,33,33,,,,,,33,33,33,0,16,0,0,14,0,0,3,,,,,,,,,,,,,,,,4,7,7,7,8,,,,,,,4,7,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,1,10,3.03030303,30.3030303,17,19637,9.090909091,0.090909091,1,-157.861534,21.313736,
-449579,449579,449579,0,Traditional Chinese Medical College of Hawaii,,Kamuela,Hawaii,96743,15,2,2,2,29.382059,37,406819,447837,411019,0.007374287,,,,,,,,,,,,,,,,,,200,12750,12750,438833,158815,125718,33097,,,,33097,,,,,2,,,,,,,,,,2,,,,,,29,29,29,,1,1,1,,30,30,30,0,3,0,1,24,0,1,1,,,,,,,,,,,,,,,,9,5,10,4,1,,,,,,,9,5,10,4,1,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,34.03437451,18,,,,,-155.673219,20.016227,
